date,username,sku,quantity,gross_amount,discount_amount,net_amount,workflow_path
2026-06-22,mtanaka,copilot_ai_credit,21.64107547,0.216410754,0.196933785,0.019476969,
2026-06-23,mtanaka,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-24,mtanaka,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-24,mtanaka,copilot_ai_credit,68.143980097,0.681439799,0.224875132,0.456564667,
2026-06-25,mtanaka,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-25,mtanaka,copilot_ai_credit,71.206408082,0.71206408,0.19937794,0.51268614,
2026-06-26,mtanaka,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-26,mtanaka,copilot_ai_credit,86.602307273,0.866023072,0.848702609,0.017320463,
2026-06-27,mtanaka,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-28,mtanaka,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,mtanaka,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-30,mtanaka,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-30,mtanaka,copilot_ai_credit,41.646694336,0.416466943,0.329008884,0.087458059,
2026-07-01,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-01,mtanaka,copilot_ai_credit,3.873396236,0.038733962,0.010845509,0.027888453,
2026-07-02,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-03,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-03,mtanaka,copilot_ai_credit,37.491493755,0.374914936,0.348670889,0.026244047,
2026-07-04,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-05,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-06,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-07,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-07,mtanaka,copilot_ai_credit,73.121075652,0.731210755,0.50453542,0.226675335,
2026-07-08,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-09,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-09,mtanaka,copilot_ai_credit,32.125045661,0.321250456,0.144562705,0.176687751,
2026-07-10,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-11,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-12,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-13,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-13,mtanaka,copilot_ai_credit,29.185590464,0.291855904,0.207217691,0.084638213,
2026-07-14,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-15,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-15,mtanaka,copilot_ai_credit,12.894957517,0.128949575,0.036105881,0.092843694,
2026-07-16,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-16,mtanaka,copilot_ai_credit,7.45029584,0.074502958,0.038741538,0.03576142,
2026-07-17,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-18,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-19,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-20,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-20,mtanaka,copilot_ai_credit,7.351516787,0.073515167,0.019113943,0.054401224,
2026-07-21,mtanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-21,mtanaka,copilot_ai_credit,79.314931741,0.793149316,0.198287328,0.594861988,
2026-06-22,mkaur,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-23,mkaur,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-24,mkaur,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-25,mkaur,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-25,mkaur,copilot_ai_credit,35.660128747,0.356601287,0.342337235,0.014264052,
2026-06-26,mkaur,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-26,mkaur,copilot_ai_credit,32.571309007,0.325713089,0.218227769,0.10748532,
2026-06-27,mkaur,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-28,mkaur,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,mkaur,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,mkaur,copilot_ai_credit,53.207918517,0.532079184,0.430984138,0.101095046,
2026-06-30,mkaur,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-07-01,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-02,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-03,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-04,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-05,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-06,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-06,mkaur,copilot_ai_credit,37.944084801,0.379440847,0.144187521,0.235253326,
2026-07-07,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-08,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-09,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-09,mkaur,copilot_ai_credit,30.834947172,0.308349471,0.274431029,0.033918442,
2026-07-10,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-11,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-12,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-13,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-13,mkaur,copilot_ai_credit,34.535717223,0.345357172,0.279739309,0.065617863,
2026-07-14,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-15,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-16,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-17,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-18,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-19,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-20,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-20,mkaur,copilot_ai_credit,69.58573894,0.695857388,0.347928693,0.347928695,
2026-07-21,mkaur,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-06-22,khaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-22,khaas,copilot_ai_credit,57.709168577,0.577091685,0.554008016,0.023083669,
2026-06-23,khaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-24,khaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-25,khaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-26,khaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-27,khaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-28,khaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,khaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-30,khaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-07-01,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-02,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-03,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-04,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-05,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-06,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-07,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-07,khaas,copilot_ai_credit,42.203440461,0.422034404,0.232118922,0.189915482,
2026-07-08,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-09,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-10,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-11,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-12,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-13,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-14,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-15,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-16,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-16,khaas,copilot_ai_credit,49.800513944,0.498005138,0.388444007,0.109561131,
2026-07-17,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-18,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-19,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-20,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-21,khaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-06-22,shaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-23,shaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-24,shaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-25,shaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-26,shaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-27,shaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-28,shaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,shaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-30,shaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-07-01,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-01,shaas,copilot_ai_credit,34.604547954,0.346045479,0.096892733,0.249152746,
2026-07-02,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-02,shaas,copilot_ai_credit,35.352041292,0.353520412,0.226253063,0.127267349,
2026-07-03,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-03,shaas,copilot_ai_credit,47.171200523,0.471712004,0.443409282,0.028302722,
2026-07-04,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-05,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-05,shaas,copilot_ai_credit,24.418590747,0.244185907,0.158720838,0.085465069,
2026-07-06,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-07,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-08,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-08,shaas,copilot_ai_credit,21.757572869,0.217575727,0.18276361,0.034812117,
2026-07-09,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-09,shaas,copilot_ai_credit,39.708897564,0.397088975,0.393118085,0.00397089,
2026-07-10,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-11,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-12,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-13,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-14,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-15,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-16,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-17,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-18,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-19,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-19,shaas,copilot_ai_credit,29.914608378,0.299146083,0.248291248,0.050854835,
2026-07-20,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-20,shaas,copilot_ai_credit,44.067581971,0.440675819,0.431862302,0.008813517,
2026-07-21,shaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-06-22,stanaka,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-23,stanaka,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-23,stanaka,copilot_ai_credit,53.291116617,0.532911165,0.495607383,0.037303782,
2026-06-24,stanaka,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-25,stanaka,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-26,stanaka,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-26,stanaka,copilot_ai_credit,12.573906276,0.125739062,0.094304296,0.031434766,
2026-06-27,stanaka,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-28,stanaka,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,stanaka,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,stanaka,copilot_ai_credit,44.561998923,0.445619989,0.347583591,0.098036398,
2026-06-30,stanaka,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-30,stanaka,copilot_ai_credit,42.971191787,0.429711916,0.425414796,0.00429712,
2026-07-01,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-02,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-02,stanaka,copilot_ai_credit,4.37897474,0.043789747,0.016640103,0.027149644,
2026-07-03,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-04,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-05,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-06,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-07,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-07,stanaka,copilot_ai_credit,33.916931604,0.339169316,0.284902225,0.054267091,
2026-07-08,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-09,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-09,stanaka,copilot_ai_credit,25.842164624,0.258421646,0.209321533,0.049100113,
2026-07-10,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-10,stanaka,copilot_ai_credit,12.605946026,0.126059459,0.078156864,0.047902595,
2026-07-11,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-12,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-13,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-14,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-14,stanaka,copilot_ai_credit,62.702554295,0.627025541,0.288431748,0.338593793,
2026-07-15,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-15,stanaka,copilot_ai_credit,7.511334661,0.075113346,0.053330475,0.021782871,
2026-07-16,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-17,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-18,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-19,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-20,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-21,stanaka,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-21,stanaka,copilot_ai_credit,34.710269351,0.347102693,0.128427996,0.218674697,
2026-06-22,olarsen,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-22,olarsen,copilot_ai_credit,25.5751925,0.255751925,0.145778597,0.109973328,
2026-06-23,olarsen,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-24,olarsen,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-24,olarsen,copilot_ai_credit,22.604780797,0.226047807,0.122065815,0.103981992,
2026-06-25,olarsen,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-25,olarsen,copilot_ai_credit,60.535410874,0.605354107,0.526658072,0.078696035,
2026-06-26,olarsen,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-27,olarsen,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-28,olarsen,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,olarsen,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-30,olarsen,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-30,olarsen,copilot_ai_credit,51.799510679,0.517995105,0.372956474,0.145038631,
2026-07-01,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-02,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-02,olarsen,copilot_ai_credit,17.227585185,0.172275851,0.156771024,0.015504827,
2026-07-03,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-04,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-05,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-05,olarsen,copilot_ai_credit,19.528803173,0.195288031,0.140607382,0.054680649,
2026-07-06,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-06,olarsen,copilot_ai_credit,2.519752611,0.025197526,0.011086911,0.014110615,
2026-07-07,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-08,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-08,olarsen,copilot_ai_credit,68.387979729,0.683879796,0.451360664,0.232519132,
2026-07-09,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-10,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-10,olarsen,copilot_ai_credit,27.753878858,0.277538787,0.183175597,0.09436319,
2026-07-11,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-12,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-12,olarsen,copilot_ai_credit,20.905530098,0.2090553,0.077350461,0.131704839,
2026-07-13,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-13,olarsen,copilot_ai_credit,26.998946899,0.269989468,0.23759073,0.032398738,
2026-07-14,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-14,olarsen,copilot_ai_credit,79.05297017,0.790529699,0.751003212,0.039526487,
2026-07-15,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-16,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-16,olarsen,copilot_ai_credit,46.32386098,0.463238609,0.277943165,0.185295444,
2026-07-17,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-17,olarsen,copilot_ai_credit,2.060055304,0.020600553,0.004532121,0.016068432,
2026-07-18,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-18,olarsen,copilot_ai_credit,95.355786549,0.953557863,0.448172194,0.505385669,
2026-07-19,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-20,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-21,olarsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-21,olarsen,copilot_ai_credit,35.816493947,0.358164939,0.261460405,0.096704534,
2026-06-22,asantos,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-23,asantos,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-23,asantos,copilot_ai_credit,15.621274671,0.156212746,0.076544245,0.079668501,
2026-06-24,asantos,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-25,asantos,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-26,asantos,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-27,asantos,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-28,asantos,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,asantos,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-30,asantos,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-30,asantos,copilot_ai_credit,3.483705003,0.03483705,0.022644082,0.012192968,
2026-07-01,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-02,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-03,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-03,asantos,copilot_ai_credit,45.452344794,0.454523447,0.345437819,0.109085628,
2026-07-04,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-04,asantos,copilot_ai_credit,29.068162012,0.29068162,0.087204486,0.203477134,
2026-07-05,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-06,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-07,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-08,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-08,asantos,copilot_ai_credit,9.029640187,0.090296401,0.025282992,0.065013409,
2026-07-09,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-09,asantos,copilot_ai_credit,46.103245936,0.461032458,0.442591159,0.018441299,
2026-07-10,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-10,asantos,copilot_ai_credit,20.980338644,0.209803385,0.138470233,0.071333152,
2026-07-11,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-12,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-12,asantos,copilot_ai_credit,20.366394016,0.20366394,0.146638036,0.057025904,
2026-07-13,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-14,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-15,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-16,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-16,asantos,copilot_ai_credit,60.543280937,0.605432809,0.320879388,0.284553421,
2026-07-17,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-17,asantos,copilot_ai_credit,53.558187521,0.535581874,0.155318743,0.380263131,
2026-07-18,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-19,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-20,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-21,asantos,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-21,asantos,copilot_ai_credit,54.273741626,0.542737415,0.195385469,0.347351946,
2026-06-22,aokafor,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-23,aokafor,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-23,aokafor,copilot_ai_credit,7.138995309,0.071389953,0.027128182,0.044261771,
2026-06-24,aokafor,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-25,aokafor,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-26,aokafor,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-27,aokafor,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-28,aokafor,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,aokafor,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,aokafor,copilot_ai_credit,7.277096677,0.072770966,0.026925257,0.045845709,
2026-06-30,aokafor,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-30,aokafor,copilot_ai_credit,31.418248139,0.314182481,0.245062335,0.069120146,
2026-07-01,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-02,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-03,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-04,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-05,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-06,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-07,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-07,aokafor,copilot_ai_credit,35.022867401,0.350228674,0.234653211,0.115575463,
2026-07-08,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-09,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-09,aokafor,copilot_ai_credit,50.578370653,0.505783706,0.177024296,0.32875941,
2026-07-10,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-11,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-12,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-12,aokafor,copilot_ai_credit,4.195903246,0.041959032,0.031888864,0.010070168,
2026-07-13,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-13,aokafor,copilot_ai_credit,5.527222384,0.055272223,0.033716056,0.021556167,
2026-07-14,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-14,aokafor,copilot_ai_credit,70.428629317,0.704286292,0.352143145,0.352143147,
2026-07-15,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-16,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-16,aokafor,copilot_ai_credit,20.501015638,0.205010156,0.069703453,0.135306703,
2026-07-17,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-17,aokafor,copilot_ai_credit,86.110579236,0.86110579,0.309998083,0.551107707,
2026-07-18,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-19,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-19,aokafor,copilot_ai_credit,46.920840702,0.469208406,0.187683362,0.281525044,
2026-07-20,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-21,aokafor,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-21,aokafor,copilot_ai_credit,41.239871624,0.412398716,0.239191255,0.173207461,
2026-06-22,jmeyer,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-23,jmeyer,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-24,jmeyer,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-25,jmeyer,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-26,jmeyer,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-27,jmeyer,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-28,jmeyer,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,jmeyer,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-30,jmeyer,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
