"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","total_monthly_quota","organization","repository","cost_center_name","aic_quantity","aic_gross_amount"
"2026-06-09","antoninKobrRbCz","copilot","copilot_ai_credit","Claude Haiku 4.5","29.88937","ai-credits","0.01","0.2988937","0.2988937","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","jnhrrb","copilot","copilot_ai_credit","Claude Haiku 4.5","27.36739","ai-credits","0.01","0.2736739","0.2736739","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","adelavajlich","copilot","copilot_ai_credit","Claude Haiku 4.5","5.14062","ai-credits","0.01","0.0514062","0.0514062","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","pavelh-RB","copilot","copilot_ai_credit","Claude Haiku 4.5","34.74406","ai-credits","0.01","0.3474406","0.3474406","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","JuhTygProf","copilot","copilot_ai_credit","Claude Opus 4.5","450.019225","ai-credits","0.01","4.50019225","4.50019225","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","pavelh-RB","copilot","copilot_ai_credit","Claude Opus 4.5","19.3235","ai-credits","0.01","0.193235","0.193235","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","md2358","copilot","copilot_ai_credit","Claude Opus 4.6","27.1275","ai-credits","0.01","0.271275","0.271275","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","pavelh-RB","copilot","copilot_ai_credit","Claude Opus 4.6","11.992","ai-credits","0.01","0.11992","0.11992","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","Vasek-RBCZ","copilot","copilot_ai_credit","Claude Opus 4.6","675.376025","ai-credits","0.01","6.75376025","6.75376025","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","AnnaPenickova","copilot","copilot_ai_credit","Claude Opus 4.6","4.0201","ai-credits","0.01","0.040201","0.040201","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","rbtosf","copilot","copilot_ai_credit","Claude Opus 4.6","36.27925","ai-credits","0.01","0.3627925","0.3627925","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","msa-rbcz","copilot","copilot_ai_credit","Claude Opus 4.6","646.42375","ai-credits","0.01","6.4642375","6.4642375","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","5214e","copilot","copilot_ai_credit","Claude Opus 4.6","1224.7295","ai-credits","0.01","12.247295","12.247295","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","cukamartin","copilot","copilot_ai_credit","Claude Opus 4.6","57.966275","ai-credits","0.01","0.57966275","0.57966275","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","OnyskivMichalRb","copilot","copilot_ai_credit","Claude Opus 4.6","777.028175","ai-credits","0.01","7.77028175","7.77028175","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","zdendaparb","copilot","copilot_ai_credit","Claude Opus 4.6","636.1569","ai-credits","0.01","6.361569","6.361569","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","lukasvalachrbcz","copilot","copilot_ai_credit","Claude Opus 4.6","56.4235","ai-credits","0.01","0.564235","0.564235","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","Tomas-Horak-RB","copilot","copilot_ai_credit","Claude Opus 4.6","1307.26785","ai-credits","0.01","13.0726785","13.0726785","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","JohnyInTheRaifka","copilot","copilot_ai_credit","Claude Opus 4.6","231.496975","ai-credits","0.01","2.31496975","2.31496975","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","RAGenjoyer","copilot","copilot_ai_credit","Claude Opus 4.6","51.951025","ai-credits","0.01","0.51951025","0.51951025","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","martinanemethovarb","copilot","copilot_ai_credit","Claude Opus 4.6","326.821275","ai-credits","0.01","3.26821275","3.26821275","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","robin-kment-rb","copilot","copilot_ai_credit","Claude Opus 4.6","2686.634975","ai-credits","0.01","26.86634975","26.86634975","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","jankolar3rb","copilot","copilot_ai_credit","Claude Opus 4.6","1486.5631","ai-credits","0.01","14.865631","14.865631","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","SimonPetracekRB","copilot","copilot_ai_credit","Claude Opus 4.6","485.2742","ai-credits","0.01","4.852742","4.852742","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","michalbelohoubekrb","copilot","copilot_ai_credit","Claude Opus 4.6","5087.2134","ai-credits","0.01","50.872134","50.872134","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","PetraVondrova","copilot","copilot_ai_credit","Claude Opus 4.6","56.3793","ai-credits","0.01","0.563793","0.563793","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","filip-kment-rb","copilot","copilot_ai_credit","Claude Opus 4.6","234.382475","ai-credits","0.01","2.34382475","2.34382475","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","vasatko1976","copilot","copilot_ai_credit","Claude Opus 4.6","8.500975","ai-credits","0.01","0.08500975","0.08500975","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","Karlos800","copilot","copilot_ai_credit","Claude Opus 4.6","16.987","ai-credits","0.01","0.16987","0.16987","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","fdz12","copilot","copilot_ai_credit","Claude Opus 4.6","23.019375","ai-credits","0.01","0.23019375","0.23019375","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","vkarfilat","copilot","copilot_ai_credit","Claude Opus 4.6","948.86865","ai-credits","0.01","9.4886865","9.4886865","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","ph-rb","copilot","copilot_ai_credit","Claude Opus 4.6","47.401725","ai-credits","0.01","0.47401725","0.47401725","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","rbkuceraroman","copilot","copilot_ai_credit","Claude Opus 4.6","159.80875","ai-credits","0.01","1.5980875","1.5980875","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","petrsochan3","copilot","copilot_ai_credit","Claude Opus 4.6","1944.7541","ai-credits","0.01","19.447541","19.447541","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","eriknisler98rb","copilot","copilot_ai_credit","Claude Opus 4.6","11.2985","ai-credits","0.01","0.112985","0.112985","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","milan-rb","copilot","copilot_ai_credit","Claude Opus 4.6","1429.74055","ai-credits","0.01","14.2974055","14.2974055","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","luvacode","copilot","copilot_ai_credit","Claude Opus 4.6","21.4455","ai-credits","0.01","0.214455","0.214455","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","jnhrrb","copilot","copilot_ai_credit","Claude Opus 4.6","1328.220125","ai-credits","0.01","13.28220125","13.28220125","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","JakubHliza1","copilot","copilot_ai_credit","Claude Opus 4.6","399.452375","ai-credits","0.01","3.99452375","3.99452375","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","md2358","copilot","copilot_ai_credit","Claude Opus 4.7","553.056125","ai-credits","0.01","5.53056125","5.53056125","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","JiriHylmarRB","copilot","copilot_ai_credit","Claude Opus 4.7","84.285275","ai-credits","0.01","0.84285275","0.84285275","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","filip19785","copilot","copilot_ai_credit","Claude Opus 4.7","212.106725","ai-credits","0.01","2.12106725","2.12106725","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","Alice-0518","copilot","copilot_ai_credit","Claude Opus 4.7","16.67265","ai-credits","0.01","0.1667265","0.1667265","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","Tomas-Horak-RB","copilot","copilot_ai_credit","Claude Opus 4.7","170.225425","ai-credits","0.01","1.70225425","1.70225425","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","lBaloun72","copilot","copilot_ai_credit","Claude Opus 4.7","11.092825","ai-credits","0.01","0.11092825","0.11092825","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","ondrej-tichy-rbcz","copilot","copilot_ai_credit","Claude Opus 4.7","141.794375","ai-credits","0.01","1.41794375","1.41794375","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","robin-kment-rb","copilot","copilot_ai_credit","Claude Opus 4.7","199.13585","ai-credits","0.01","1.9913585","1.9913585","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","vaclavarnosrbcz","copilot","copilot_ai_credit","Claude Opus 4.7","178.708425","ai-credits","0.01","1.78708425","1.78708425","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","PavelKahle","copilot","copilot_ai_credit","Claude Opus 4.7","3113.959775","ai-credits","0.01","31.13959775","31.13959775","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","ZdenekVoracRb","copilot","copilot_ai_credit","Claude Opus 4.7","81.198375","ai-credits","0.01","0.81198375","0.81198375","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","volauri","copilot","copilot_ai_credit","Claude Opus 4.7","225.04195","ai-credits","0.01","2.2504195","2.2504195","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","tomasmichalrb","copilot","copilot_ai_credit","Claude Opus 4.7","2676.225875","ai-credits","0.01","26.76225875","26.76225875","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","vannaRB","copilot","copilot_ai_credit","Claude Opus 4.7","1573.0261","ai-credits","0.01","15.730261","15.730261","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","SonaVyh","copilot","copilot_ai_credit","Claude Opus 4.7","415.445975","ai-credits","0.01","4.15445975","4.15445975","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","RB-VaclavT","copilot","copilot_ai_credit","Claude Opus 4.7","9.832325","ai-credits","0.01","0.09832325","0.09832325","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","natykuzelova","copilot","copilot_ai_credit","Claude Opus 4.7","491.3682","ai-credits","0.01","4.913682","4.913682","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","cza17606","copilot","copilot_ai_credit","Claude Opus 4.7","2192.0635","ai-credits","0.01","21.920635","21.920635","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","jozef-durica","copilot","copilot_ai_credit","Claude Opus 4.7","6386.549225","ai-credits","0.01","63.86549225","63.86549225","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","vannaRB","copilot","copilot_premium_request","Claude Opus 4.7","0","requests","0.04","0","0","0","300","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","12.702675","0.12702675"
"2026-06-09","petrbambas","copilot","copilot_ai_credit","Claude Opus 4.8","289.049925","ai-credits","0.01","2.89049925","2.89049925","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","michalpravda-rb","copilot","copilot_ai_credit","Claude Opus 4.8","24.611625","ai-credits","0.01","0.24611625","0.24611625","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","martinnemjorbcz","copilot","copilot_ai_credit","Claude Opus 4.8","158.38855","ai-credits","0.01","1.5838855","1.5838855","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","Petr-RB","copilot","copilot_ai_credit","Claude Opus 4.8","130.353325","ai-credits","0.01","1.30353325","1.30353325","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","rbluke","copilot","copilot_ai_credit","Claude Opus 4.8","636.1672","ai-credits","0.01","6.361672","6.361672","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","antoninKobrRbCz","copilot","copilot_ai_credit","Claude Opus 4.8","1746.926775","ai-credits","0.01","17.46926775","17.46926775","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","michalbankrb","copilot","copilot_ai_credit","Claude Opus 4.8","667.90815","ai-credits","0.01","6.6790815","6.6790815","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","5214e","copilot","copilot_ai_credit","Claude Opus 4.8","1722.435925","ai-credits","0.01","17.22435925","17.22435925","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","ICZAD769","copilot","copilot_ai_credit","Claude Opus 4.8","1216.0917","ai-credits","0.01","12.160917","12.160917","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","quasicoherentsheaf","copilot","copilot_ai_credit","Claude Opus 4.8","1516.718375","ai-credits","0.01","15.16718375","15.16718375","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","TomasKysely","copilot","copilot_ai_credit","Claude Opus 4.8","490.23605","ai-credits","0.01","4.9023605","4.9023605","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","TiborStokl95","copilot","copilot_ai_credit","Claude Opus 4.8","108.0592","ai-credits","0.01","1.080592","1.080592","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","luvacode","copilot","copilot_ai_credit","Claude Opus 4.8","992.412525","ai-credits","0.01","9.92412525","9.92412525","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","michalbelohoubekrb","copilot","copilot_ai_credit","Claude Opus 4.8","192.316475","ai-credits","0.01","1.92316475","1.92316475","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","MichalPanenka","copilot","copilot_ai_credit","Claude Opus 4.8","2305.65685","ai-credits","0.01","23.0565685","23.0565685","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","VojtaRB","copilot","copilot_ai_credit","Claude Opus 4.8","1400.168975","ai-credits","0.01","14.00168975","14.00168975","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","ICZLPA5","copilot","copilot_ai_credit","Claude Opus 4.8","890.874475","ai-credits","0.01","8.90874475","8.90874475","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","karel-ha-raiffeisen","copilot","copilot_ai_credit","Claude Opus 4.8","83.907825","ai-credits","0.01","0.83907825","0.83907825","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","dalibor13-co","copilot","copilot_ai_credit","Claude Opus 4.8","2514.18185","ai-credits","0.01","25.1418185","25.1418185","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","rbtosf","copilot","copilot_ai_credit","Claude Opus 4.8","1668.450975","ai-credits","0.01","16.68450975","16.68450975","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","RadekJrb","copilot","copilot_ai_credit","Claude Opus 4.8","1310.219375","ai-credits","0.01","13.10219375","13.10219375","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","JiriCapek-creator","copilot","copilot_ai_credit","Claude Opus 4.8","3124.75185","ai-credits","0.01","31.2475185","31.2475185","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","JakubKrahulec","copilot","copilot_ai_credit","Claude Opus 4.8","6249.871875","ai-credits","0.01","62.49871875","62.49871875","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","SimonPetracekRB","copilot","copilot_ai_credit","Claude Opus 4.8","133.2363","ai-credits","0.01","1.332363","1.332363","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","eblazkova-rbcz","copilot","copilot_ai_credit","Claude Opus 4.8","20.70925","ai-credits","0.01","0.2070925","0.2070925","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","RichardKlem-RBCZ","copilot","copilot_ai_credit","Claude Opus 4.8","941.998725","ai-credits","0.01","9.41998725","9.41998725","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","surychrb","copilot","copilot_ai_credit","Claude Opus 4.8","542.0534","ai-credits","0.01","5.420534","5.420534","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","Alenka-v-risi-divu","copilot","copilot_ai_credit","Claude Opus 4.8","38.490375","ai-credits","0.01","0.38490375","0.38490375","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","vannaRB","copilot","copilot_ai_credit","Claude Opus 4.8","646.036875","ai-credits","0.01","6.46036875","6.46036875","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","RAIFJames","copilot","copilot_ai_credit","Claude Opus 4.8","111.711625","ai-credits","0.01","1.11711625","1.11711625","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","pchlibek","copilot","copilot_ai_credit","Claude Opus 4.8","883.066375","ai-credits","0.01","8.83066375","8.83066375","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","sliorbcz","copilot","copilot_ai_credit","Claude Opus 4.8","3239.022525","ai-credits","0.01","32.39022525","32.39022525","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","ReneLumcer","copilot","copilot_ai_credit","Claude Opus 4.8","1557.051975","ai-credits","0.01","15.57051975","15.57051975","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","JakubMusil01","copilot","copilot_ai_credit","Claude Opus 4.8","387.62315","ai-credits","0.01","3.8762315","3.8762315","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","pavelh-RB","copilot","copilot_ai_credit","Claude Opus 4.8","1168.472975","ai-credits","0.01","11.68472975","11.68472975","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","cza9293e","copilot","copilot_ai_credit","Claude Opus 4.8","10135.1214","ai-credits","0.01","101.351214","101.351214","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","LenkaNesp","copilot","copilot_ai_credit","Claude Opus 4.8","350.581925","ai-credits","0.01","3.50581925","3.50581925","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","cza19059","copilot","copilot_ai_credit","Claude Opus 4.8","1510.98255","ai-credits","0.01","15.1098255","15.1098255","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","alespuncochar","copilot","copilot_ai_credit","Claude Opus 4.8","221.2141","ai-credits","0.01","2.212141","2.212141","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","MartinHruskaRb","copilot","copilot_ai_credit","Claude Opus 4.8","1097.145925","ai-credits","0.01","10.97145925","10.97145925","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","michaeljarolin","copilot","copilot_ai_credit","Claude Opus 4.8","1602.393025","ai-credits","0.01","16.02393025","16.02393025","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","rbcz-micfold","copilot","copilot_ai_credit","Claude Opus 4.8","4493.8747","ai-credits","0.01","44.938747","44.938747","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","stepanbes","copilot","copilot_ai_credit","Claude Opus 4.8","178.12225","ai-credits","0.01","1.7812225","1.7812225","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","rbladislavsterba","copilot","copilot_ai_credit","Claude Opus 4.8","57.264275","ai-credits","0.01","0.57264275","0.57264275","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","JanHermanek3","copilot","copilot_ai_credit","Claude Opus 4.8","1197.77845","ai-credits","0.01","11.9777845","11.9777845","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","pavelh-RB","copilot","copilot_ai_credit","Claude Sonnet 4.5","331.74891","ai-credits","0.01","3.3174891","3.3174891","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","yvarabyou","copilot","copilot_ai_credit","Claude Sonnet 4.5","2.6532","ai-credits","0.01","0.026532","0.026532","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","taveria","copilot","copilot_ai_credit","Claude Sonnet 4.5","154.269795","ai-credits","0.01","1.54269795","1.54269795","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","RDGH2025","copilot","copilot_ai_credit","Claude Sonnet 4.5","20.41368","ai-credits","0.01","0.2041368","0.2041368","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","petter1980","copilot","copilot_ai_credit","Claude Sonnet 4.5","162.17631","ai-credits","0.01","1.6217631","1.6217631","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","vasmatej","copilot","copilot_ai_credit","Claude Sonnet 4.5","20.051595","ai-credits","0.01","0.20051595","0.20051595","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","TomasRBCZ","copilot","copilot_ai_credit","Claude Sonnet 4.5","10.213755","ai-credits","0.01","0.10213755","0.10213755","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","FilipNad","copilot","copilot_ai_credit","Claude Sonnet 4.5","524.46891","ai-credits","0.01","5.2446891","5.2446891","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","RAIFJames","copilot","copilot_ai_credit","Claude Sonnet 4.5","120.191505","ai-credits","0.01","1.20191505","1.20191505","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","martinvalerianrb","copilot","copilot_ai_credit","Claude Sonnet 4.6","155.167605","ai-credits","0.01","1.55167605","1.55167605","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","maxami-rb","copilot","copilot_ai_credit","Claude Sonnet 4.6","52.284495","ai-credits","0.01","0.52284495","0.52284495","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","quasicoherentsheaf","copilot","copilot_ai_credit","Claude Sonnet 4.6","832.386345","ai-credits","0.01","8.32386345","8.32386345","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","cza31112","copilot","copilot_ai_credit","Claude Sonnet 4.6","769.74399","ai-credits","0.01","7.6974399","7.6974399","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","WinnerRB","copilot","copilot_ai_credit","Claude Sonnet 4.6","488.342805","ai-credits","0.01","4.88342805","4.88342805","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","MichalPanenka","copilot","copilot_ai_credit","Claude Sonnet 4.6","4881.24558","ai-credits","0.01","48.8124558","48.8124558","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","tvitasek-rl","copilot","copilot_ai_credit","Claude Sonnet 4.6","55.096665","ai-credits","0.01","0.55096665","0.55096665","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","Michael-RBCZ","copilot","copilot_ai_credit","Claude Sonnet 4.6","645.68262","ai-credits","0.01","6.4568262","6.4568262","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","PavlaStrajtova8119","copilot","copilot_ai_credit","Claude Sonnet 4.6","243.15033","ai-credits","0.01","2.4315033","2.4315033","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","5214e","copilot","copilot_ai_credit","Claude Sonnet 4.6","8.71182","ai-credits","0.01","0.0871182","0.0871182","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","RadvanRB","copilot","copilot_ai_credit","Claude Sonnet 4.6","2124.39075","ai-credits","0.01","21.2439075","21.2439075","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","nykodymovaj","copilot","copilot_ai_credit","Claude Sonnet 4.6","21.89916","ai-credits","0.01","0.2189916","0.2189916","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","vkarfilat","copilot","copilot_ai_credit","Claude Sonnet 4.6","284.57628","ai-credits","0.01","2.8457628","2.8457628","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","Tomas-Horak-RB","copilot","copilot_ai_credit","Claude Sonnet 4.6","1265.37057","ai-credits","0.01","12.6537057","12.6537057","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-09","ZdenekV82","copilot","copilot_ai_credit","Claude Sonnet 4.6","1029.21057","ai-credits","0.01","10.2921057","10.2921057","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
